Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,37,41,2.1875,2.1875,0,20.7812538147,12.0312538147,0
0,0,36,42,2.1875,2.1875,0,22.9687538147,9.8437538147,0
0,1,37,41,2.1875,2.1875,0,20.7812538147,12.0312538147,0
0,1,36,41,2.1875,2.1875,0,20.7812538147,9.8437538147,0
0,1,35,41,2.1875,2.18749952317,0,20.7812538147,7.65625405311,0
0,1,35,42,2.1875,2.18749952317,0,22.9687538147,7.65625405311,0
0,1,35,43,2.1874980926,2.18749952317,0,25.156252861,7.65625405311,0
0,1,36,43,2.1874980926,2.1875,0,25.156252861,9.8437538147,0
0,1,37,43,2.1874980926,2.1875,0,25.156252861,12.0312538147,0
0,1,37,42,2.1875,2.1875,0,22.9687538147,12.0312538147,0
0,0,36,43,2.1874980926,2.1875,0,25.156252861,9.8437538147,0
0,1,37,42,2.1875,2.1875,0,22.9687538147,12.0312538147,0
0,1,36,42,2.1875,2.1875,0,22.9687538147,9.8437538147,0
0,1,35,42,2.1875,2.18749952317,0,22.9687538147,7.65625405311,0
0,1,35,43,2.1874980926,2.18749952317,0,25.156252861,7.65625405311,0
0,1,35,44,2.1874980927,2.1875,0,27.3437509537,7.6562538147,0
0,1,36,44,2.1874980927,2.1875,0,27.3437509537,9.8437538147,0
0,1,37,44,2.1874980927,2.1875,0,27.3437509537,12.0312538147,0
0,1,37,43,2.1874980926,2.1875,0,25.156252861,12.0312538147,0
0,0,36,44,2.1874980927,2.1875,0,27.3437509537,9.8437538147,0
0,1,37,43,2.1874980926,2.1875,0,25.156252861,12.0312538147,0
0,1,36,43,2.1874980926,2.1875,0,25.156252861,9.8437538147,0
0,1,35,43,2.1874980926,2.18749952317,0,25.156252861,7.65625405311,0
0,1,35,44,2.1874980927,2.1875,0,27.3437509537,7.6562538147,0
0,1,35,45,2.1875,2.18749952316,0,29.53125,7.65625309944,0
0,1,36,45,2.1875,2.18749999998,0,29.53125,9.84375286101,0
0,1,37,45,2.1875,2.1875,0,29.53125,12.031252861,0
0,1,37,44,2.1874980927,2.1875,0,27.3437509537,12.0312538147,0
0,0,36,45,2.1875,2.18749999998,0,29.53125,9.84375286101,0
0,1,37,44,2.1874980927,2.1875,0,27.3437509537,12.0312538147,0
0,1,36,44,2.1874980927,2.1875,0,27.3437509537,9.8437538147,0
0,1,35,44,2.1874980927,2.1875,0,27.3437509537,7.6562538147,0
0,1,35,45,2.1875,2.18749952316,0,29.53125,7.65625309944,0
0,1,35,46,2.1875,2.18749952316,0,31.71875,7.65625214577,0
0,1,36,46,2.1875,2.18749999995,0,31.71875,9.84375190733,0
0,1,37,46,2.1875,2.1875,0,31.71875,12.0312519073,0
0,1,37,45,2.1875,2.1875,0,29.53125,12.031252861,0
0,0,36,46,2.1875,2.18749999995,0,31.71875,9.84375190733,0
0,1,37,45,2.1875,2.1875,0,29.53125,12.031252861,0
0,1,36,45,2.1875,2.18749999998,0,29.53125,9.84375286101,0
0,1,35,45,2.1875,2.18749952316,0,29.53125,7.65625309944,0
0,1,35,46,2.1875,2.18749952316,0,31.71875,7.65625214577,0
0,1,35,47,2.1875,2.1875,0,33.90625,7.65625190735,0
0,1,36,47,2.1875,2.18749999995,0,33.90625,9.84375190733,0
0,1,37,47,2.1875,2.1875,0,33.90625,12.0312519073,0
0,1,37,46,2.1875,2.1875,0,31.71875,12.0312519073,0
0,0,36,47,2.1875,2.18749999995,0,33.90625,9.84375190733,0
0,1,37,46,2.1875,2.1875,0,31.71875,12.0312519073,0
0,1,36,46,2.1875,2.18749999995,0,31.71875,9.84375190733,0
0,1,35,46,2.1875,2.18749952316,0,31.71875,7.65625214577,0
0,1,35,47,2.1875,2.1875,0,33.90625,7.65625190735,0
0,1,35,48,2.1875,2.1875,0,36.09375,7.65625190735,0
0,1,36,48,2.1875,2.18749999995,0,36.09375,9.84375190733,0
0,1,37,48,2.1875,2.1875,0,36.09375,12.0312519073,0
0,1,37,47,2.1875,2.1875,0,33.90625,12.0312519073,0
0,0,36,48,2.1875,2.18749999995,0,36.09375,9.84375190733,0
0,1,37,47,2.1875,2.1875,0,33.90625,12.0312519073,0
0,1,36,47,2.1875,2.18749999995,0,33.90625,9.84375190733,0
0,1,35,47,2.1875,2.1875,0,33.90625,7.65625190735,0
0,1,35,48,2.1875,2.1875,0,36.09375,7.65625190735,0
0,1,35,49,2.1875,2.1875,0,38.28125,7.65625190735,0
0,1,36,49,2.1875,2.18749999995,0,38.28125,9.84375190733,0
0,1,37,49,2.1875,2.1874990464,0,38.28125,12.0312514305,0
0,1,37,48,2.1875,2.1875,0,36.09375,12.0312519073,0
0,0,36,49,2.1875,2.18749999995,0,38.28125,9.84375190733,0
0,1,37,48,2.1875,2.1875,0,36.09375,12.0312519073,0
0,1,36,48,2.1875,2.18749999995,0,36.09375,9.84375190733,0
0,1,35,48,2.1875,2.1875,0,36.09375,7.65625190735,0
0,1,35,49,2.1875,2.1875,0,38.28125,7.65625190735,0
0,1,35,50,2.1875,2.18750047684,0,40.46875,7.65625166893,0
0,1,36,50,2.1875,2.18749904635,0,40.46875,9.84375143052,0
0,1,37,50,2.1875,2.1874990463,0,40.46875,12.0312504769,0
0,1,37,49,2.1875,2.1874990464,0,38.28125,12.0312514305,0
0,0,36,50,2.1875,2.18749904635,0,40.46875,9.84375143052,0
0,1,37,49,2.1875,2.1874990464,0,38.28125,12.0312514305,0
0,1,36,49,2.1875,2.18749999995,0,38.28125,9.84375190733,0
0,1,35,49,2.1875,2.1875,0,38.28125,7.65625190735,0
0,1,35,50,2.1875,2.18750047684,0,40.46875,7.65625166893,0
0,1,35,51,2.1875,2.1875,0,42.65625,7.65625095367,0
0,1,36,51,2.1875,2.18749904633,0,42.65625,9.84375047683,0
0,1,37,51,2.1875,2.1875,0,42.65625,12.03125,0
0,1,37,50,2.1875,2.1874990463,0,40.46875,12.0312504769,0
0,0,36,51,2.1875,2.18749904633,0,42.65625,9.84375047683,0
0,1,37,50,2.1875,2.1874990463,0,40.46875,12.0312504769,0
0,1,36,50,2.1875,2.18749904635,0,40.46875,9.84375143052,0
0,1,35,50,2.1875,2.18750047684,0,40.46875,7.65625166893,0
0,1,35,51,2.1875,2.1875,0,42.65625,7.65625095367,0
0,1,35,52,2.1875,2.18749904633,0,44.84375,7.65625047683,0
0,1,36,52,2.1875,2.1875,0,44.84375,9.84375,0
0,1,37,52,2.1875,2.1875,0,44.84375,12.03125,0
0,1,37,51,2.1875,2.1875,0,42.65625,12.03125,0
0,0,36,52,2.1875,2.1875,0,44.84375,9.84375,0
0,1,37,51,2.1875,2.1875,0,42.65625,12.03125,0
0,1,36,51,2.1875,2.18749904633,0,42.65625,9.84375047683,0
0,1,35,51,2.1875,2.1875,0,42.65625,7.65625095367,0
0,1,35,52,2.1875,2.18749904633,0,44.84375,7.65625047683,0
0,1,35,53,2.1875,2.18749952316,0,47.03125,7.65625023842,0
0,1,36,53,2.1875,2.1875,0,47.03125,9.84375,0
0,1,37,53,2.1875,2.1875,0,47.03125,12.03125,0
0,1,37,52,2.1875,2.1875,0,44.84375,12.03125,0
0,0,36,53,2.1875,2.1875,0,47.03125,9.84375,0
0,1,37,52,2.1875,2.1875,0,44.84375,12.03125,0
0,1,36,52,2.1875,2.1875,0,44.84375,9.84375,0
0,1,35,52,2.1875,2.18749904633,0,44.84375,7.65625047683,0
0,1,35,53,2.1875,2.18749952316,0,47.03125,7.65625023842,0
0,1,35,54,2.1875,2.1875,0,49.21875,7.65625,0
0,1,36,54,2.1875,2.1875,0,49.21875,9.84375,0
0,1,37,54,2.1875,2.1875,0,49.21875,12.03125,0
0,1,37,53,2.1875,2.1875,0,47.03125,12.03125,0
0,0,36,54,2.1875,2.1875,0,49.21875,9.84375,0
0,1,37,53,2.1875,2.1875,0,47.03125,12.03125,0
0,1,36,53,2.1875,2.1875,0,47.03125,9.84375,0
0,1,35,53,2.1875,2.18749952316,0,47.03125,7.65625023842,0
0,1,35,54,2.1875,2.1875,0,49.21875,7.65625,0
0,1,35,55,2.1875,2.1875,0,51.40625,7.65625,0
0,1,36,55,2.1875,2.1875,0,51.40625,9.84375,0
0,1,37,55,2.1875,2.1875,0,51.40625,12.03125,0
0,1,37,54,2.1875,2.1875,0,49.21875,12.03125,0
0,0,36,55,2.1875,2.1875,0,51.40625,9.84375,0
0,1,37,54,2.1875,2.1875,0,49.21875,12.03125,0
0,1,36,54,2.1875,2.1875,0,49.21875,9.84375,0
0,1,35,54,2.1875,2.1875,0,49.21875,7.65625,0
0,1,35,55,2.1875,2.1875,0,51.40625,7.65625,0
0,1,35,56,2.1875,2.1875,0,53.59375,7.65625,0
0,1,36,56,2.1875,2.1875,0,53.59375,9.84375,0
0,1,37,56,2.1875,2.1875,0,53.59375,12.03125,0
0,1,37,55,2.1875,2.1875,0,51.40625,12.03125,0
0,0,36,56,2.1875,2.1875,0,53.59375,9.84375,0
0,1,37,55,2.1875,2.1875,0,51.40625,12.03125,0
0,1,36,55,2.1875,2.1875,0,51.40625,9.84375,0
0,1,35,55,2.1875,2.1875,0,51.40625,7.65625,0
0,1,35,56,2.1875,2.1875,0,53.59375,7.65625,0
0,1,35,57,2.1875,2.18749952317,0,55.78125,7.65624928474,0
0,1,36,57,2.1875,2.18749999997,0,55.78125,9.84374904632,0
0,1,37,57,2.1875,2.1875,0,55.78125,12.0312490463,0
0,1,37,56,2.1875,2.1875,0,53.59375,12.03125,0
0,0,36,57,2.1875,2.18749999997,0,55.78125,9.84374904632,0
0,1,37,56,2.1875,2.1875,0,53.59375,12.03125,0
0,1,36,56,2.1875,2.1875,0,53.59375,9.84375,0
0,1,35,56,2.1875,2.1875,0,53.59375,7.65625,0
0,1,35,57,2.1875,2.18749952317,0,55.78125,7.65624928474,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,57,2.1875,2.1875,0,55.78125,12.0312490463,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,36,59,2.1875,2.18749904637,0,60.15625,9.84374856952,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,35,59,2.1875,2.1875,0,60.15625,7.65624904633,0
0,1,35,60,2.1875,2.18749952316,0,62.34375,7.65624833107,0
0,1,36,60,2.1875,2.18750000005,0,62.34375,9.84374809267,0
0,1,37,60,2.1875,2.1875,0,62.34375,12.0312480927,0
0,1,37,59,2.1875,2.1875,0,60.15625,12.0312480927,0
0,0,36,60,2.1875,2.18750000005,0,62.34375,9.84374809267,0
0,1,37,59,2.1875,2.1875,0,60.15625,12.0312480927,0
0,1,36,59,2.1875,2.18749904637,0,60.15625,9.84374856952,0
0,1,35,59,2.1875,2.1875,0,60.15625,7.65624904633,0
0,1,35,60,2.1875,2.18749952316,0,62.34375,7.65624833107,0
0,1,35,61,2.1875,2.1875,0,64.53125,7.65624809265,0
0,1,36,61,2.1875,2.18750000005,0,64.53125,9.84374809267,0
0,1,37,61,2.1875,2.1875,0,64.53125,12.0312480927,0
0,1,37,60,2.1875,2.1875,0,62.34375,12.0312480927,0
0,0,36,61,2.1875,2.18750000005,0,64.53125,9.84374809267,0
0,1,37,60,2.1875,2.1875,0,62.34375,12.0312480927,0
0,1,36,60,2.1875,2.18750000005,0,62.34375,9.84374809267,0
0,1,35,60,2.1875,2.18749952316,0,62.34375,7.65624833107,0
0,1,35,61,2.1875,2.1875,0,64.53125,7.65624809265,0
0,1,35,62,2.1875,2.1875,0,66.71875,7.65624809265,0
0,1,36,62,2.1875,2.18750000005,0,66.71875,9.84374809267,0
0,1,37,62,2.1875,2.1875,0,66.71875,12.0312480927,0
0,1,37,61,2.1875,2.1875,0,64.53125,12.0312480927,0
0,0,36,62,2.1875,2.18750000005,0,66.71875,9.84374809267,0
0,1,37,61,2.1875,2.1875,0,64.53125,12.0312480927,0
0,1,36,61,2.1875,2.18750000005,0,64.53125,9.84374809267,0
0,1,35,61,2.1875,2.1875,0,64.53125,7.65624809265,0
0,1,35,62,2.1875,2.1875,0,66.71875,7.65624809265,0
0,1,35,63,2.1875,2.18749952317,0,68.90625,7.65624737739,0
0,1,36,63,2.1875,2.18750000002,0,68.90625,9.84374713899,0
0,1,37,63,2.1875,2.1875,0,68.90625,12.031247139,0
0,1,37,62,2.1875,2.1875,0,66.71875,12.0312480927,0
0,0,36,63,2.1875,2.18750000002,0,68.90625,9.84374713899,0
0,1,37,62,2.1875,2.1875,0,66.71875,12.0312480927,0
0,1,36,62,2.1875,2.18750000005,0,66.71875,9.84374809267,0
0,1,35,62,2.1875,2.1875,0,66.71875,7.65624809265,0
0,1,35,63,2.1875,2.18749952317,0,68.90625,7.65624737739,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,63,2.1875,2.1875,0,68.90625,12.031247139,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,0,37,1,2.1875,2.1875009537,0,-66.7187423706,12.0312695504,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,36,1,2.1875,2.18750000001,0,-66.7187423706,9.8437690735,0
0,1,36,2,2.1875,2.18750000001,0,-64.5312423706,9.8437690735,0
0,1,37,2,2.1875,2.1875,0,-64.5312423706,12.0312690735,0
0,1,38,2,2.1875,2.1875009537,0,-64.5312423706,14.2187695504,0
0,1,38,1,2.1875,2.1875009536,0,-66.7187423706,14.218770504,0
0,0,37,2,2.1875,2.1875,0,-64.5312423706,12.0312690735,0
0,1,38,1,2.1875,2.1875009536,0,-66.7187423706,14.218770504,0
0,1,37,1,2.1875,2.1875009537,0,-66.7187423706,12.0312695504,0
0,1,36,1,2.1875,2.18750000001,0,-66.7187423706,9.8437690735,0
0,1,36,2,2.1875,2.18750000001,0,-64.5312423706,9.8437690735,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,3,2.1875,2.1875,0,-62.3437423706,12.0312690735,0
0,1,38,3,2.1875,2.1875,0,-62.3437423706,14.2187690735,0
0,1,38,2,2.1875,2.1875009537,0,-64.5312423706,14.2187695504,0
0,0,37,3,2.1875,2.1875,0,-62.3437423706,12.0312690735,0
0,1,38,2,2.1875,2.1875009537,0,-64.5312423706,14.2187695504,0
0,1,37,2,2.1875,2.1875,0,-64.5312423706,12.0312690735,0
0,1,36,2,2.1875,2.18750000001,0,-64.5312423706,9.8437690735,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,36,4,2.1875,2.18750000001,0,-60.1562423706,9.8437690735,0
0,1,37,4,2.1875,2.1875,0,-60.1562423706,12.0312690735,0
0,1,38,4,2.1875,2.1874990463,0,-60.1562423706,14.2187685967,0
0,1,38,3,2.1875,2.1875,0,-62.3437423706,14.2187690735,0
0,0,37,4,2.1875,2.1875,0,-60.1562423706,12.0312690735,0
0,1,38,3,2.1875,2.1875,0,-62.3437423706,14.2187690735,0
0,1,37,3,2.1875,2.1875,0,-62.3437423706,12.0312690735,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,36,4,2.1875,2.18750000001,0,-60.1562423706,9.8437690735,0
0,1,36,5,2.1875,2.18749999999,0,-57.9687423706,9.84376811981,0
0,1,37,5,2.1875,2.1875,0,-57.9687423706,12.0312681198,0
0,1,38,5,2.1875,2.1874990463,0,-57.9687423706,14.2187676429,0
0,1,38,4,2.1875,2.1874990463,0,-60.1562423706,14.2187685967,0
0,0,37,5,2.1875,2.1875,0,-57.9687423706,12.0312681198,0
0,1,38,4,2.1875,2.1874990463,0,-60.1562423706,14.2187685967,0
0,1,37,4,2.1875,2.1875,0,-60.1562423706,12.0312690735,0
0,1,36,4,2.1875,2.18750000001,0,-60.1562423706,9.8437690735,0
0,1,36,5,2.1875,2.18749999999,0,-57.9687423706,9.84376811981,0
0,1,36,6,2.1875,2.18749999996,0,-55.7812423706,9.84376716612,0
0,1,37,6,2.1875,2.1875,0,-55.7812423706,12.0312671661,0
0,1,38,6,2.1875,2.1875,0,-55.7812423706,14.2187671661,0
0,1,38,5,2.1875,2.1874990463,0,-57.9687423706,14.2187676429,0
0,0,37,6,2.1875,2.1875,0,-55.7812423706,12.0312671661,0
0,1,38,5,2.1875,2.1874990463,0,-57.9687423706,14.2187676429,0
0,1,37,5,2.1875,2.1875,0,-57.9687423706,12.0312681198,0
0,1,36,5,2.1875,2.18749999999,0,-57.9687423706,9.84376811981,0
0,1,36,6,2.1875,2.18749999996,0,-55.7812423706,9.84376716612,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,7,2.1875,2.1875,0,-53.5937423706,12.0312671661,0
0,1,38,7,2.1875,2.1875,0,-53.5937423706,14.2187671661,0
0,1,38,6,2.1875,2.1875,0,-55.7812423706,14.2187671661,0
0,0,37,7,2.1875,2.1875,0,-53.5937423706,12.0312671661,0
0,1,38,6,2.1875,2.1875,0,-55.7812423706,14.2187671661,0
0,1,37,6,2.1875,2.1875,0,-55.7812423706,12.0312671661,0
0,1,36,6,2.1875,2.18749999996,0,-55.7812423706,9.84376716612,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,8,2.1875,2.1875,0,-51.4062423706,12.0312671661,0
0,1,38,8,2.1875,2.1875,0,-51.4062423706,14.2187671661,0
0,1,38,7,2.1875,2.1875,0,-53.5937423706,14.2187671661,0
0,0,37,8,2.1875,2.1875,0,-51.4062423706,12.0312671661,0
0,1,38,7,2.1875,2.1875,0,-53.5937423706,14.2187671661,0
0,1,37,7,2.1875,2.1875,0,-53.5937423706,12.0312671661,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,9,2.1875,2.1875,0,-49.2187423706,12.0312671661,0
0,1,38,9,2.1875,2.1875,0,-49.2187423706,14.2187671661,0
0,1,38,8,2.1875,2.1875,0,-51.4062423706,14.2187671661,0
0,0,37,9,2.1875,2.1875,0,-49.2187423706,12.0312671661,0
0,1,38,8,2.1875,2.1875,0,-51.4062423706,14.2187671661,0
0,1,37,8,2.1875,2.1875,0,-51.4062423706,12.0312671661,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,10,2.1875,2.1875,0,-47.0312423706,12.0312671661,0
0,1,38,10,2.1875,2.1875,0,-47.0312423706,14.2187671661,0
0,1,38,9,2.1875,2.1875,0,-49.2187423706,14.2187671661,0
0,0,37,10,2.1875,2.1875,0,-47.0312423706,12.0312671661,0
0,1,38,9,2.1875,2.1875,0,-49.2187423706,14.2187671661,0
0,1,37,9,2.1875,2.1875,0,-49.2187423706,12.0312671661,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,11,2.1875,2.1875,0,-44.8437423706,12.0312671661,0
0,1,38,11,2.1875,2.1875,0,-44.8437423706,14.2187671661,0
0,1,38,10,2.1875,2.1875,0,-47.0312423706,14.2187671661,0
0,0,37,11,2.1875,2.1875,0,-44.8437423706,12.0312671661,0
0,1,38,10,2.1875,2.1875,0,-47.0312423706,14.2187671661,0
0,1,37,10,2.1875,2.1875,0,-47.0312423706,12.0312671661,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,12,2.1875,2.1875019073,0,-42.6562423706,12.0312662124,0
0,1,38,12,2.1875,2.1875,0,-42.6562423706,14.2187671661,0
0,1,38,11,2.1875,2.1875,0,-44.8437423706,14.2187671661,0
0,0,37,12,2.1875,2.1875019073,0,-42.6562423706,12.0312662124,0
0,1,38,11,2.1875,2.1875,0,-44.8437423706,14.2187671661,0
0,1,37,11,2.1875,2.1875,0,-44.8437423706,12.0312671661,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,13,2.1875,2.1875009537,0,-40.4687423706,12.031264782,0
0,1,38,13,2.1875,2.1875019073,0,-40.4687423706,14.2187662124,0
0,1,38,12,2.1875,2.1875,0,-42.6562423706,14.2187671661,0
0,0,37,13,2.1875,2.1875009537,0,-40.4687423706,12.031264782,0
0,1,38,12,2.1875,2.1875,0,-42.6562423706,14.2187671661,0
0,1,37,12,2.1875,2.1875019073,0,-42.6562423706,12.0312662124,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,14,2.1875,2.1875,0,-38.2812423706,12.0312643051,0
0,1,38,14,2.1875,2.1875009537,0,-38.2812423706,14.218764782,0
0,1,38,13,2.1875,2.1875019073,0,-40.4687423706,14.2187662124,0
0,0,37,14,2.1875,2.1875,0,-38.2812423706,12.0312643051,0
0,1,38,13,2.1875,2.1875019073,0,-40.4687423706,14.2187662124,0
0,1,37,13,2.1875,2.1875009537,0,-40.4687423706,12.031264782,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,15,2.1875,2.1875,0,-36.0937423706,12.0312643051,0
0,1,38,15,2.1875,2.1875,0,-36.0937423706,14.2187643051,0
0,1,38,14,2.1875,2.1875009537,0,-38.2812423706,14.218764782,0
0,0,37,15,2.1875,2.1875,0,-36.0937423706,12.0312643051,0
0,1,38,14,2.1875,2.1875009537,0,-38.2812423706,14.218764782,0
0,1,37,14,2.1875,2.1875,0,-38.2812423706,12.0312643051,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,16,2.1875,2.1875,0,-33.9062423706,12.0312643051,0
0,1,38,16,2.1875,2.1874990463,0,-33.9062423706,14.2187638283,0
0,1,38,15,2.1875,2.1875,0,-36.0937423706,14.2187643051,0
0,0,37,16,2.1875,2.1875,0,-33.9062423706,12.0312643051,0
0,1,38,15,2.1875,2.1875,0,-36.0937423706,14.2187643051,0
0,1,37,15,2.1875,2.1875,0,-36.0937423706,12.0312643051,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,17,2.1875,2.1875,0,-31.7187423706,12.0312633514,0
0,1,38,17,2.1875,2.1874990464,0,-31.7187423706,14.2187628746,0
0,1,38,16,2.1875,2.1874990463,0,-33.9062423706,14.2187638283,0
0,0,37,17,2.1875,2.1875,0,-31.7187423706,12.0312633514,0
0,1,38,16,2.1875,2.1874990463,0,-33.9062423706,14.2187638283,0
0,1,37,16,2.1875,2.1875,0,-33.9062423706,12.0312643051,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,37,18,2.1875,2.1875,0,-29.5312423706,12.0312623978,0
0,1,38,18,2.1875,2.1875,0,-29.5312423706,14.2187623978,0
0,1,38,17,2.1875,2.1874990464,0,-31.7187423706,14.2187628746,0
0,0,37,18,2.1875,2.1875,0,-29.5312423706,12.0312623978,0
0,1,38,17,2.1875,2.1874990464,0,-31.7187423706,14.2187628746,0
0,1,37,17,2.1875,2.1875,0,-31.7187423706,12.0312633514,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,36,19,2.1875,2.18750000003,0,-27.3437423706,9.84376239778,0
0,1,37,19,2.1875,2.1875,0,-27.3437423706,12.0312623978,0
0,1,38,19,2.1875,2.1875,0,-27.3437423706,14.2187623978,0
0,1,38,18,2.1875,2.1875,0,-29.5312423706,14.2187623978,0
0,0,37,19,2.1875,2.1875,0,-27.3437423706,12.0312623978,0
0,1,38,18,2.1875,2.1875,0,-29.5312423706,14.2187623978,0
0,1,37,18,2.1875,2.1875,0,-29.5312423706,12.0312623978,0
1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0,1,36,19,2.1875,2.18750000003,0,-27.3437423706,9.84376239778,0
0,1,36,20,2.1875,2.18750000003,0,-25.1562423706,9.84376239778,0
0,1,37,20,2.1875,2.1875,0,-25.1562423706,12.0312623978,0
0,1,38,20,2.1875,2.1875,0,-25.1562423706,14.2187623978,0
0,1,38,19,2.1875,2.1875,0,-27.3437423706,14.2187623978,0
0,0,37,20,2.1875,2.1875,0,-25.1562423706,12.0312623978,0
0,1,38,19,2.1875,2.1875,0,-27.3437423706,14.2187623978,0
0,1,37,19,2.1875,2.1875,0,-27.3437423706,12.0312623978,0
0,1,36,19,2.1875,2.18750000003,0,-27.3437423706,9.84376239778,0
0,1,36,20,2.1875,2.18750000003,0,-25.1562423706,9.84376239778,0
0,1,36,21,2.1875,2.18750000003,0,-22.9687423706,9.84376239778,0
0,1,37,21,2.1875,2.1875,0,-22.9687423706,12.0312623978,0
0,1,38,21,2.1875,2.1875,0,-22.9687423706,14.2187623978,0
0,1,38,20,2.1875,2.1875,0,-25.1562423706,14.2187623978,0
0,0,37,21,2.1875,2.1875,0,-22.9687423706,12.0312623978,0
0,1,38,20,2.1875,2.1875,0,-25.1562423706,14.2187623978,0
0,1,37,20,2.1875,2.1875,0,-25.1562423706,12.0312623978,0
0,1,36,20,2.1875,2.18750000003,0,-25.1562423706,9.84376239778,0
0,1,36,21,2.1875,2.18750000003,0,-22.9687423706,9.84376239778,0
0,1,36,22,2.1875,2.18750000003,0,-20.7812423706,9.84376239778,0
0,1,37,22,2.1875,2.1875,0,-20.7812423706,12.0312623978,0
0,1,38,22,2.1875,2.1875,0,-20.7812423706,14.2187623978,0
0,1,38,21,2.1875,2.1875,0,-22.9687423706,14.2187623978,0
0,0,37,22,2.1875,2.1875,0,-20.7812423706,12.0312623978,0
0,1,38,21,2.1875,2.1875,0,-22.9687423706,14.2187623978,0
0,1,37,21,2.1875,2.1875,0,-22.9687423706,12.0312623978,0
0,1,36,21,2.1875,2.18750000003,0,-22.9687423706,9.84376239778,0
0,1,36,22,2.1875,2.18750000003,0,-20.7812423706,9.84376239778,0
0,1,36,23,2.1874980926,2.18750095371,0,-18.5937433243,9.84376192094,0
0,1,37,23,2.1874980926,2.1875,0,-18.5937433243,12.0312623978,0
0,1,38,23,2.1874980926,2.1875,0,-18.5937433243,14.2187623978,0
0,1,38,22,2.1875,2.1875,0,-20.7812423706,14.2187623978,0
0,0,37,23,2.1874980926,2.1875,0,-18.5937433243,12.0312623978,0
0,1,38,22,2.1875,2.1875,0,-20.7812423706,14.2187623978,0
0,1,37,22,2.1875,2.1875,0,-20.7812423706,12.0312623978,0
0,1,36,22,2.1875,2.18750000003,0,-20.7812423706,9.84376239778,0
0,1,36,23,2.1874980926,2.18750095371,0,-18.5937433243,9.84376192094,0
0,1,36,24,2.1875009537,2.18750095368,0,-16.4062438011,9.84376096726,0
